iter	R2	RMSE
1715	0.9705551913	0.02439643177
1716	0.9705554972	0.02439630503
1717	0.9705705139	0.02439008317
1718	0.9705773825	0.02438723678
1719	0.9705785461	0.02438675454
1720	0.9705879304	0.02438286504
1721	0.970588739	0.02438252985
1722	0.9705976649	0.02437882969
1723	0.9706041909	0.02437612406
1724	0.97060894	0.02437415489
1725	0.9706115817	0.02437305948
1726	0.970615296	0.02437151924
1727	0.9706202316	0.02436947236
1728	0.9706232619	0.02436821557
1729	0.9706300161	0.02436541408
1730	0.9706316944	0.02436471791
1731	0.9706328117	0.02436425444
1732	0.9706401759	0.02436119939
1733	0.9706479361	0.02435797969
1734	0.9706586251	0.02435354414
1735	0.9706619912	0.02435214717
1736	0.970667336	0.02434992882
1737	0.9706719868	0.02434799835
1738	0.9706757577	0.024346433
1739	0.9706827514	0.02434352956
1740	0.9706910658	0.02434007741
1741	0.9706942008	0.02433877563
1742	0.9706990205	0.02433677413
1743	0.9707043598	0.02433455666
1744	0.9707129394	0.02433099306
1745	0.9707173736	0.02432915106
1746	0.9707289597	0.02432433753
1747	0.9707375522	0.02432076704
1748	0.9707462562	0.02431714971
1749	0.9707504742	0.02431539658
1750	0.9707606238	0.02431117748
1751	0.970766844	0.02430859141
1752	0.9707769498	0.02430438938
1753	0.9707851933	0.02430096112
1754	0.9707921867	0.02429805237
1755	0.9707955289	0.02429666215
1756	0.9707976847	0.02429576536
1757	0.9708040551	0.02429311523
1758	0.9708127947	0.02428947895
1759	0.9708166587	0.0242878711
1760	0.9708221716	0.0242855769
1761	0.9708278584	0.02428321016
1762	0.9708345604	0.02428042059
1763	0.9708386286	0.02427872712
1764	0.9708452218	0.02427598233
1765	0.9708519113	0.02427319717
1766	0.9708567164	0.02427119632
1767	0.9708597553	0.02426993089
1768	0.9708688783	0.02426613146
1769	0.970877451	0.02426256067
1770	0.9708799752	0.02426150919
1771	0.9708838654	0.02425988855
1772	0.9708968763	0.02425446753
1773	0.9709083672	0.0242496788
1774	0.9709123353	0.02424802492
1775	0.9709149341	0.0242469417
1776	0.9709180772	0.02424563153
1777	0.9709241289	0.02424310874
1778	0.9709305709	0.02424042297
1779	0.9709333788	0.0242392522
1780	0.9709354666	0.02423838168
1781	0.9709409512	0.0242360946
1782	0.9709437051	0.02423494616
1783	0.970951728	0.0242316001
1784	0.9709542013	0.0242305685
1785	0.9709621773	0.02422724139
1786	0.9709655079	0.02422585196
1787	0.9709717453	0.02422324961
1788	0.970982888	0.02421860004
1789	0.9709898686	0.02421568676
1790	0.9709935914	0.02421413293
1791	0.9709981663	0.02421222331
1792	0.9710060954	0.02420891328
1793	0.9710103713	0.02420712812
1794	0.9710159341	0.02420480547
1795	0.9710237088	0.02420155888
1796	0.9710270811	0.02420015052
1797	0.9710308417	0.02419857994
1798	0.971041057	0.02419431301
1799	0.9710424054	0.02419374975
1800	0.9710515878	0.02418991353
1801	0.9710525839	0.02418949734
1802	0.9710562811	0.02418795255
1803	0.9710634537	0.02418495533
1804	0.9710728824	0.02418101481
1805	0.9710751059	0.02418008543
1806	0.9710838808	0.02417641743
1807	0.9710862576	0.02417542378
1808	0.9710907421	0.02417354891
1809	0.9710970178	0.02417092493
1810	0.9711058802	0.02416721894
1811	0.9711083015	0.02416620633
1812	0.9711103473	0.02416535072
1813	0.9711133424	0.02416409804
1814	0.9711214305	0.0241607149
1815	0.9711243194	0.02415950639
1816	0.971133758	0.02415555754
1817	0.9711370124	0.02415419584
1818	0.9711444852	0.02415106882
1819	0.971146985	0.02415002269
1820	0.9711559313	0.02414627833
1821	0.9711614263	0.0241439782
1822	0.9711681821	0.02414115004
1823	0.97117438	0.02413855513
1824	0.9711818214	0.02413543922
1825	0.9711857154	0.02413380852
1826	0.9711880585	0.02413282728
1827	0.9711909135	0.02413163157
1828	0.9711989074	0.02412828331
1829	0.9712028774	0.02412662032
1830	0.9712061399	0.02412525359
1831	0.9712106055	0.02412338273
1832	0.9712148215	0.02412161633
1833	0.9712149406	0.02412156642
1834	0.9712267316	0.02411662558
1835	0.9712267753	0.02411660725
1836	0.971232513	0.02411420257
1837	0.9712374772	0.02411212187
1838	0.9712473776	0.02410797168
1839	0.9712551481	0.02410471382
1840	0.971261419	0.02410208438
1841	0.9712709691	0.02409807935
1842	0.9712791721	0.02409463875
1843	0.9712835633	0.02409279673
1844	0.9712888526	0.0240905778
1845	0.9712964986	0.02408736984
1846	0.9713050018	0.02408380172
1847	0.9713078374	0.02408261172
1848	0.971313052	0.02408042319
1849	0.9713162506	0.02407908068
1850	0.9713202198	0.0240774146
1851	0.9713280176	0.02407414116
1852	0.9713344024	0.02407146056
1853	0.9713382096	0.02406986199
1854	0.9713445227	0.02406721098
1855	0.9713557811	0.02406248268
1856	0.9713681044	0.02405730603
1857	0.9713694767	0.02405672949
1858	0.9713748278	0.02405448129
1859	0.9713848849	0.02405025527
1860	0.9713918465	0.02404732958
1861	0.9713950133	0.02404599859
1862	0.9714062931	0.02404125708
1863	0.9714127149	0.02403855724
1864	0.9714179881	0.02403634007
1865	0.9714275529	0.02403231793
1866	0.9714329455	0.02403004997
1867	0.9714377412	0.02402803284
1868	0.9714431631	0.02402575217
1869	0.9714540761	0.02402116101
1870	0.9714624521	0.02401763657
1871	0.971467295	0.02401559856
1872	0.971475548	0.02401212508
1873	0.9714802663	0.02401013903
1874	0.9714874859	0.02400709986
1875	0.971493509	0.02400456403
1876	0.971504107	0.02400010147
1877	0.9715136824	0.0239960688
1878	0.9715216769	0.02399270135
1879	0.9715238204	0.02399179843
1880	0.9715294814	0.02398941355
1881	0.9715346134	0.02398725132
1882	0.9715405543	0.02398474803
1883	0.9715460528	0.02398243094
1884	0.97155207	0.02397989502
1885	0.9715561011	0.02397819598
1886	0.9715581705	0.02397732371
1887	0.9715609916	0.02397613453
1888	0.9715659192	0.0239740573
1889	0.9715750192	0.02397022066
1890	0.9715842057	0.02396634695
1891	0.9715922018	0.02396297469
1892	0.9715981355	0.02396047191
1893	0.9716007573	0.02395936599
1894	0.9716063533	0.02395700533
1895	0.9716098607	0.02395552559
1896	0.9716174127	0.02395233922
1897	0.9716200646	0.02395122019
1898	0.971625276	0.02394902099
1899	0.9716283741	0.02394771353
1900	0.9716345066	0.02394512527
1901	0.9716378288	0.02394372299
1902	0.97164896	0.02393902394
1903	0.9716578628	0.02393526501
1904	0.9716627097	0.02393321828
1905	0.9716654849	0.0239320463
1906	0.9716732208	0.02392877913
1907	0.9716758237	0.02392767972
1908	0.9716792695	0.0239262242
1909	0.9716816871	0.02392520295
1910	0.9716931008	0.02392038094
1911	0.9716968719	0.02391878753
1912	0.971706881	0.0239145578
1913	0.9717106925	0.02391294694
1914	0.9717183047	0.02390972945
1915	0.971725129	0.02390684458
1916	0.9717313555	0.02390421214
1917	0.9717338268	0.02390316722
1918	0.9717403205	0.02390042138
1919	0.9717435569	0.02389905279
1920	0.9717489163	0.0238967862
1921	0.971756491	0.02389358238
1922	0.9717660243	0.02388954951
1923	0.9717692153	0.02388819949
1924	0.9717760462	0.02388530923
1925	0.9717868639	0.02388073141
1926	0.9717939872	0.0238777165
1927	0.9717978948	0.02387606244
1928	0.9718029957	0.02387390312
1929	0.9718089987	0.02387136166
1930	0.9718176598	0.02386769441
1931	0.9718202734	0.02386658767
1932	0.9718261617	0.023864094
1933	0.9718325833	0.0238613742
1934	0.9718414894	0.02385760158
1935	0.9718452059	0.0238560271
1936	0.9718517441	0.02385325698
1937	0.9718571078	0.02385098426
1938	0.9718627411	0.02384859704
1939	0.9718660493	0.02384719502
1940	0.9718778883	0.02384217694
1941	0.9718815353	0.02384063091
1942	0.9718886758	0.02383760361
1943	0.971891988	0.02383619926
1944	0.9718975916	0.02383382315
1945	0.9719079984	0.02382940971
1946	0.9719156176	0.02382617796
1947	0.9719176927	0.02382529769
1948	0.9719246943	0.02382232739
1949	0.9719306406	0.02381980452
1950	0.9719353862	0.02381779086
1951	0.9719386906	0.02381638863
1952	0.971944165	0.02381406539
1953	0.9719529761	0.02381032561
1954	0.9719564337	0.02380885792
1955	0.9719635902	0.02380581978
1956	0.9719744115	0.02380122514
1957	0.9719781701	0.02379962905
1958	0.971985892	0.02379634964
1959	0.9719905829	0.02379435724
1960	0.9719937575	0.02379300877
1961	0.9719992342	0.02379068226
1962	0.9719999578	0.02379037487
1963	0.9720012794	0.02378981341
1964	0.9720025791	0.02378926123
1965	0.9720068552	0.02378744446
1966	0.9720132244	0.02378473818
1967	0.972021094	0.02378139392
1968	0.9720280699	0.02377842908
1969	0.9720339202	0.02377594231
1970	0.9720374335	0.02377444881
1971	0.972041474	0.02377273108
1972	0.9720453385	0.02377108808
1973	0.9720549712	0.02376699216
1974	0.9720583594	0.02376555131
1975	0.9720680395	0.02376143428
1976	0.972073284	0.02375920343
1977	0.9720763613	0.02375789439
1978	0.9720866581	0.02375351363
1979	0.9720907435	0.02375177529
1980	0.9720931265	0.02375076124
1981	0.9720958769	0.02374959082
1982	0.9721054181	0.02374553015
1983	0.972111317	0.02374301929
1984	0.9721161586	0.02374095824
1985	0.9721260968	0.02373672706
1986	0.9721296027	0.02373523425
1987	0.9721338474	0.02373342669
1988	0.9721378622	0.02373171694
1989	0.9721394407	0.02373104468
1990	0.9721441446	0.02372904127
1991	0.9721517659	0.02372579496
1992	0.9721574697	0.02372336509
1993	0.9721654617	0.02371996005
1994	0.972175812	0.02371554948
1995	0.972188862	0.02370998736
1996	0.9721938415	0.02370786463
1997	0.9721964166	0.02370676684
1998	0.9722013751	0.02370465282
1999	0.9722119734	0.02370013363
